source,target,release_date,populairty
Pusha T,Tyler,2011,64
Pusha T,The Creator,2011,64
Chris Brown,Ludacris,2011,63
Benny Benassi,Gary Go,2011,63
Benny Benassi,Skrillex,2011,63
Gary Go,Skrillex,2011,63
Pitbull,T-Pain,2011,66
Panic! At The Disco,fun.,2011,59
Beyoncé,André 3000,2011,61
Lykke Li,The Magician,2011,72
Gym Class Heroes,Neon Hitch,2011,61
Lil Wayne,Rick Ross,2011,57
Hot Chelle Rae,Demi Lovato,2011,64
Big Sean,Chris Brown,2011,59
2 Chainz,Rick Ross,2012,66
Kid Ink,Machine Gun Kelly,2012,62
Colt Ford,JJ Lawhorn,2012,60
The Living Tombstone,Eurobeat Brony,2012,65
Mac Miller,Lil Wayne,2012,61
B.o.B,Lil Wayne,2012,60
Dirty Heads,Matisyahu,2012,59
Colt Ford,Jason Aldean,2012,59
Calvin Harris,Ne-Yo,2012,66
Katy Perry,Kanye West,2012,65
Kanye West,Chief Keef,2012,58
Kanye West,Jadakiss,2012,58
Chief Keef,Pusha T,2012,58
Chief Keef,Big Sean,2012,58
Chief Keef,Jadakiss,2012,58
Pusha T,Big Sean,2012,58
Pusha T,Jadakiss,2012,58
Big Sean,Jadakiss,2012,58
G-Eazy,Hoodie Allen,2012,59
ScHoolboy Q,A$AP Rocky,2012,58
Rittz,Mike Posner,2013,61
T-Pain,B.o.B,2013,65
Future,Rick Ross,2013,64
Ross Lynch,Jason Evigan,2013,66
Jason Evigan,Grace Phipps,2013,66
Big Data,Joywave,2013,61
Wale,Rihanna,2013,62
A$AP Rocky,Joey Bada$$,2013,64
A$AP Rocky,Yelawolf,2013,64
A$AP Rocky,Danny Brown,2013,64
A$AP Rocky,Action Bronson,2013,64
A$AP Rocky,Big K.R.I.T.,2013,64
Kendrick Lamar,Joey Bada$$,2013,64
Kendrick Lamar,Yelawolf,2013,64
Kendrick Lamar,Danny Brown,2013,64
Kendrick Lamar,Action Bronson,2013,64
Kendrick Lamar,Big K.R.I.T.,2013,64
Joey Bada$$,Yelawolf,2013,64
Joey Bada$$,Danny Brown,2013,64
Joey Bada$$,Action Bronson,2013,64
Joey Bada$$,Big K.R.I.T.,2013,64
Yelawolf,Danny Brown,2013,64
Yelawolf,Action Bronson,2013,64
Yelawolf,Big K.R.I.T.,2013,64
Danny Brown,Action Bronson,2013,64
Danny Brown,Big K.R.I.T.,2013,64
Action Bronson,Big K.R.I.T.,2013,64
Jhené Aiko,Kendrick Lamar,2013,62
Ariana Grande,Nathan Sykes,2013,60
Earl Sweatshirt,Frank Ocean,2013,62
Maia Wilson,Cast - Frozen,2013,61
Earl Sweatshirt,Casey Veggies,2013,61
Vince Staples,Casey Veggies,2013,61
Tyler,Laetitia Sadier,2013,61
The Creator,Laetitia Sadier,2013,61
Frank Ocean,Laetitia Sadier,2013,61
Jessica Keenan Wynn,Alice Lee,2014,66
Jessica Keenan Wynn,Elle McLemore,2014,66
Ty Dolla $ign,B.o.B,2014,62
Logic,Big Sean,2014,63
Rittz,B.o.B,2014,62
Mike Posner,B.o.B,2014,62
ILOVEMAKONNEN,Drake,2014,64
Bethel Music,Kristene Dimarco,2014,64
Imagine Dragons,Kendrick Lamar,2014,70
Naughty Boy,Sam Smith,2014,61
August Alsina,Nicki Minaj,2014,64
Beyoncé,Nicki Minaj,2014,67
Pitbull,John Ryan,2014,66
G-Eazy,Christoph Andersson,2014,64
SZA,Chance the Rapper,2014,62
Little Mix,Jason Derulo,2015,77
Matoma,The Notorious B.I.G.,2015,70
Matoma,Ja Rule,2015,70
Matoma,Ralph Tresvant,2015,70
Chris Young,Cassadee Pope,2015,64
Nick Jonas,Tinashe,2015,68
Machine Gun Kelly,Kid Rock,2015,66
Rain Sounds,Rainfall,2015,66
Rain Sounds,Rain for Deep Sleep,2015,66
Rain Sounds,Rain Sounds Nature Collection,2015,66
Rain Sounds,Fresh Water Spa,2015,66
Rain Sounds,Sounds Of Nature : Thunderstorm,2015,66
Rain Sounds,Rain,2015,66
Rainfall,Rain for Deep Sleep,2015,66
Rainfall,Rain Sounds Nature Collection,2015,66
Rainfall,Fresh Water Spa,2015,66
Rainfall,Sounds Of Nature : Thunderstorm,2015,66
Rainfall,Rain,2015,66
Rain for Deep Sleep,Rain Sounds Nature Collection,2015,66
Rain for Deep Sleep,Fresh Water Spa,2015,66
Rain for Deep Sleep,Sounds Of Nature : Thunderstorm,2015,66
Rain for Deep Sleep,Rain,2015,66
Rain Sounds Nature Collection,Fresh Water Spa,2015,66
Rain Sounds Nature Collection,Sounds Of Nature : Thunderstorm,2015,66
Rain Sounds Nature Collection,Rain,2015,66
Fresh Water Spa,Sounds Of Nature : Thunderstorm,2015,66
Fresh Water Spa,Rain,2015,66
NEEDTOBREATHE,Gavin DeGraw,2015,66
Rae Sremmurd,Young Thug,2015,65
Nicki Minaj,Young Thug,2015,65
Action Bronson,Chance the Rapper,2015,65
Tech N9ne,2 Chainz,2015,63
2 Chainz,B.o.B,2015,63
Kehlani,Chance the Rapper,2015,64
Alesso,Tove Lo,2015,71
Belly,The Weeknd,2015,66
Leslie Odom Jr.,Renée Elise Goldsberry,2015,65
Leslie Odom Jr.,Christopher Jackson,2015,65
Lin-Manuel Miranda,Renée Elise Goldsberry,2015,65
Lin-Manuel Miranda,Christopher Jackson,2015,65
Renée Elise Goldsberry,Christopher Jackson,2015,65
Phillipa Soo,Christopher Jackson,2015,65
Christopher Jackson,Original Broadway Cast of Hamilton,2015,65
Sleep Baby Sleep,Ocean Sounds,2015,64
Sleep Baby Sleep,Ocean Waves For Sleep,2015,64
Sleep Baby Sleep,Fresh Water Sounds,2015,64
Sleep Baby Sleep,Relajación,2015,64
Ocean Sounds,Ocean Waves For Sleep,2015,64
Ocean Sounds,Relajación,2015,64
Ocean Waves For Sleep,Relajación,2015,64
Fresh Water Sounds,Relajación,2015,64
A$AP Rocky,BONES,2015,66
Travis Scott,Swae Lee,2015,67
Travis Scott,Chief Keef,2015,67
Swae Lee,Chief Keef,2015,67
Okieriete Onaodowan,Daveed Diggs,2015,65
Zedd,Jon Bellion,2015,70
Tyler,Kanye West,2015,64
The Creator,Kanye West,2015,64
Nelly,Jeremih,2015,65
Kodak Black,PnB Rock,2016,67
Toni Romiti,Bigrod,2016,66
Miguel,Tame Impala,2016,67
Bad Bunny,Farruko,2016,73
Bad Bunny,DJ Luian,2016,73
Bad Bunny,Mambo Kingz,2016,73
Ozuna,Farruko,2016,73
Ozuna,Nengo Flow,2016,73
Ozuna,DJ Luian,2016,73
Ozuna,Mambo Kingz,2016,73
Farruko,DJ Luian,2016,73
Farruko,Mambo Kingz,2016,73
Arcangel,DJ Luian,2016,73
Arcangel,Mambo Kingz,2016,73
Nengo Flow,DJ Luian,2016,73
Nengo Flow,Mambo Kingz,2016,73
DJ Luian,Mambo Kingz,2016,73
Keith Urban,Carrie Underwood,2016,65
Isaiah Rashad,Zacari,2016,67
Isaiah Rashad,Kendrick Lamar,2016,67
Zacari,Kendrick Lamar,2016,67
FRENSHIP,Emily Warren,2016,71
Clean Bandit,Sean Paul,2016,76
Clean Bandit,Anne-Marie,2016,76
Sean Paul,Anne-Marie,2016,76
Kygo,Conrad Sewell,2016,77
Chance the Rapper,Knox Fortune,2016,68
Mac Miller,Ty Dolla $ign,2016,67
Kanye West,Gucci Mane,2016,68
Kanye West,Travis Scott,2016,68
Kanye West,Yo Gotti,2016,68
Kanye West,Quavo,2016,68
Kanye West,Desiigner,2016,68
Gucci Mane,Big Sean,2016,68
Gucci Mane,Travis Scott,2016,68
Gucci Mane,Yo Gotti,2016,68
Gucci Mane,Desiigner,2016,68
Big Sean,Travis Scott,2016,68
Big Sean,Yo Gotti,2016,68
Big Sean,Quavo,2016,68
Big Sean,Desiigner,2016,68
2 Chainz,Travis Scott,2016,68
2 Chainz,Quavo,2016,68
2 Chainz,Desiigner,2016,68
Travis Scott,Yo Gotti,2016,68
Travis Scott,Desiigner,2016,68
Yo Gotti,Quavo,2016,68
Yo Gotti,Desiigner,2016,68
Quavo,Desiigner,2016,68
Upchurch,Luke Combs,2016,64
Tori Kelly,Ed Sheeran,2016,65
The Weeknd,Kendrick Lamar,2016,70
DJ Shadow,Run The Jewels,2016,67
Sia,Kendrick Lamar,2016,73
Hoodie Allen,blackbear,2016,66
Hoodie Allen,Kyle,2016,65
blackbear,Kyle,2016,65
Skrillex,Rick Ross,2016,71
NF,Andreas Moss,2016,67
Noah Cyrus,Labrinth,2016,69
Cole Swindell,Dierks Bentley,2016,64
ScHoolboy Q,Kanye West,2016,66
Kygo,Parson James,2016,75
Jon Bellion,Travis Mendes,2016,63
Niykee Heaton,Migos,2016,67
Niykee Heaton,OG Parker,2016,67
Migos,OG Parker,2016,67
Porter Robinson,Madeon,2016,68
Nohidea,Ben Beal,2016,67
Nohidea,sophie meiers,2016,67
Ben Beal,sophie meiers,2016,67
Macklemore,Skylar Grey,2017,76
Zac Efron,Zendaya,2017,76
Jeremy Zucker,blackbear,2017,72
G-Eazy,Halsey,2017,75
Quinn XCII,Chelsea Cutler,2017,70
NAV,The Weeknd,2017,72
Macklemore,Kesha,2017,72
Kodak Black,Lil Wayne,2017,69
DJ Khaled,Rihanna,2017,66
DJ Khaled,Bryson Tiller,2017,66
Rihanna,Bryson Tiller,2017,66
Famous Dex,A$AP Rocky,2017,70
Charlie Heat,Ant Beale,2017,70
Ziv Zaifman,Hugh Jackman,2017,75
Ziv Zaifman,Michelle Williams,2017,75
Hugh Jackman,Michelle Williams,2017,75
Migos,Marshmello,2017,73
Eminem,Ed Sheeran,2017,76
ZAYN,Taylor Swift,2017,78
J Balvin,Willy William,2017,72
21 Savage,Travis Scott,2017,72
Aminé,Kehlani,2017,69
Jason Derulo,Nicki Minaj,2017,77
Jason Derulo,Ty Dolla $ign,2017,77
Nicki Minaj,Ty Dolla $ign,2017,77
Martin Garrix,Dua Lipa,2017,80
Frank Ocean,JAY-Z,2017,70
Frank Ocean,Tyler,2017,70
Frank Ocean,The Creator,2017,70
JAY-Z,Tyler,2017,70
JAY-Z,The Creator,2017,70
Hugh Jackman,Keala Settle,2017,74
Hugh Jackman,Zac Efron,2017,74
Hugh Jackman,Zendaya,2017,74
Hugh Jackman,The Greatest Showman Ensemble,2017,74
Keala Settle,Zac Efron,2017,74
Keala Settle,Zendaya,2017,74
Zac Efron,The Greatest Showman Ensemble,2017,74
Zendaya,The Greatest Showman Ensemble,2017,74
Playboi Carti,Leven Kali,2017,68
Bass Santana,XXXTENTACION,2017,71
Bass Santana,Cooliecut,2017,71
Bass Santana,Kin$oul,2017,71
XXXTENTACION,Cooliecut,2017,71
XXXTENTACION,Kin$oul,2017,71
Cooliecut,Kin$oul,2017,71
Trippie Redd,6ix9ine,2017,70
Tyler,A$AP Rocky,2017,70
The Creator,A$AP Rocky,2017,70
Louis The Child,Wafia,2018,73
Chris Lane,Tori Kelly,2018,71
Gunna,Lil Uzi Vert,2018,72
Clairo,Rejjie Snow,2018,75
Madison Beer,Offset,2018,75
Migos,Nicki Minaj,2018,74
Migos,Cardi B,2018,74
Nicki Minaj,Cardi B,2018,74
Trevor Daniel,blackbear,2018,76
Post Malone,Nicki Minaj,2018,73
Lil Wayne,Swizz Beatz,2018,71
Tiësto,Dzeko,2018,77
Tiësto,Preme,2018,77
Tiësto,Post Malone,2018,77
Dzeko,Preme,2018,77
Dzeko,Post Malone,2018,77
Preme,Post Malone,2018,77
Gunna,Drake,2018,72
Diplo,Trippie Redd,2018,69
Masego,FKJ,2018,77
Gunna,Lil Baby,2018,71
Maroon 5,Cardi B,2018,71
6ix9ine,Tory Lanez,2018,78
Logic,Marshmello,2018,75
Pedro Capó,Farruko,2018,82
KYLE,Kehlani,2018,72
Marshmello,Lil Peep,2018,76
Rae Sremmurd,Juicy J,2018,72
Swae Lee,Juicy J,2018,72
Slim Jxmmi,Juicy J,2018,72
Jeremy Zucker,Chelsea Cutler,2019,78
Ed Sheeran,Camila Cabello,2019,83
Ed Sheeran,Cardi B,2019,83
Camila Cabello,Cardi B,2019,83
Roddy Ricch,Ty Dolla $ign,2019,76
Jordan Davis,Julia Michaels,2019,73
Internet Money,Lil Tecca,2019,76
Internet Money,A Boogie Wit da Hoodie,2019,76
Lil Tecca,A Boogie Wit da Hoodie,2019,76
The Chainsmokers,5 Seconds of Summer,2019,79
Summer Walker,Usher,2019,76
Idina Menzel,Evan Rachel Wood,2019,77
Doja Cat,Tyga,2019,77
DaBaby,Offset,2019,74
BTS,Halsey,2019,82
Marshmello,Roddy Ricch,2019,76
Chris Young,Lauren Alaina,2019,72
Jaden,WILLOW,2019,76
iann dior,Bernard Jabs,2019,74
Sech,Ozuna,2019,81
Sech,Anuel AA,2019,81
Sech,Darell,2019,81
Sech,Nicky Jam,2019,81
Anuel AA,Darell,2019,81
Anuel AA,Nicky Jam,2019,81
Tainy,Anuel AA,2019,83
Tainy,Ozuna,2019,83
Flipp Dinero,Lil Baby,2019,73
Lil Nas X,Cardi B,2019,76
NLE Choppa,Blueface,2019,75
Dreamville,Bas,2019,73
Dreamville,Reese LAFLARE,2019,73
Dreamville,Jace,2019,73
Dreamville,Mez,2019,73
Dreamville,Smokepurpp,2019,73
Dreamville,Ski Mask The Slump God,2019,73
Bas,JID,2019,73
Bas,Guapdad 4000,2019,73
Bas,Reese LAFLARE,2019,73
Bas,Jace,2019,73
Bas,Mez,2019,73
Bas,Smokepurpp,2019,73
Bas,Buddy,2019,73
Bas,Ski Mask The Slump God,2019,73
JID,Reese LAFLARE,2019,73
JID,Jace,2019,73
JID,Mez,2019,73
JID,Smokepurpp,2019,73
JID,Ski Mask The Slump God,2019,73
Guapdad 4000,Reese LAFLARE,2019,73
Guapdad 4000,Jace,2019,73
Guapdad 4000,Mez,2019,73
Guapdad 4000,Smokepurpp,2019,73
Guapdad 4000,Buddy,2019,73
Guapdad 4000,Ski Mask The Slump God,2019,73
Reese LAFLARE,Jace,2019,73
Reese LAFLARE,Mez,2019,73
Reese LAFLARE,Smokepurpp,2019,73
Reese LAFLARE,Buddy,2019,73
Reese LAFLARE,Ski Mask The Slump God,2019,73
Jace,Mez,2019,73
Jace,Smokepurpp,2019,73
Jace,Buddy,2019,73
Jace,Ski Mask The Slump God,2019,73
Mez,Smokepurpp,2019,73
Mez,Buddy,2019,73
Mez,Ski Mask The Slump God,2019,73
Smokepurpp,Buddy,2019,73
Smokepurpp,Ski Mask The Slump God,2019,73
Buddy,Ski Mask The Slump God,2019,73
H.E.R.,Bryson Tiller,2019,74
Travis Scott,ROSALÍA,2019,79
Travis Scott,Lil Baby,2019,79
ROSALÍA,Lil Baby,2019,79
Zedd,Kehlani,2019,77
Martin Garrix,Macklemore,2019,81
Martin Garrix,Fall Out Boy,2019,81
Macklemore,Fall Out Boy,2019,81
YG,Jon Z,2019,76
Tyga,Jon Z,2019,76
Lil Tjay,Lil Durk,2019,72
Blueface,Rich The Kid,2019,75
Roddy Ricch,Meek Mill,2019,74
Yung Gravy,bbno$,2019,75
ILLENIUM,X Ambassadors,2019,76
George Gershwin,Allen Case,1926,1
George Gershwin,Roger White,1926,1
P. G. Wodehouse,Allen Case,1926,1
P. G. Wodehouse,Roger White,1926,1
Allen Case,Roger White,1926,1
Allen Case,Lehman Engel,1926,1
Roger White,Lehman Engel,1926,1
Wolfgang Amadeus Mozart,Koloman von Pataky,1927,0
Wolfgang Amadeus Mozart,Orchestra,1927,0
Yvonne Brothier,Georges Lauweryns,1927,0
Orchestre Georges Lauweryns,Georges Lauweryns,1927,0
Louis Musy,José De Trévi,1927,0
Louis Musy,Piero Coppola,1927,0
Otto Reutter,Orchestra,1927,0
Orchestre Piero Coppola,Emile Rousseau,1927,0
Orchestre Piero Coppola,Albert Cornellier,1927,0
Orchestre Piero Coppola,Louis Morturier,1927,0
Orchestre Piero Coppola,Paul Payen,1927,0
Emile Rousseau,Henriette Lebard,1927,0
Emile Rousseau,Louis Musy,1927,0
Emile Rousseau,Yvonne Brothier,1927,0
Emile Rousseau,José De Trévi,1927,0
Emile Rousseau,Albert Cornellier,1927,0
Emile Rousseau,Louis Morturier,1927,0
Emile Rousseau,Marinette Fenoyer,1927,0
Emile Rousseau,Ch&#339;ur Piero Coppola,1927,0
Emile Rousseau,Paul Payen,1927,0
Emile Rousseau,Piero Coppola,1927,0
Emile Rousseau,Lucy Perelli,1927,0
Henriette Lebard,Louis Musy,1927,0
Henriette Lebard,Yvonne Brothier,1927,0
Henriette Lebard,José De Trévi,1927,0
Henriette Lebard,Albert Cornellier,1927,0
Henriette Lebard,Louis Morturier,1927,0
Henriette Lebard,Marinette Fenoyer,1927,0
Henriette Lebard,Ch&#339;ur Piero Coppola,1927,0
Henriette Lebard,Paul Payen,1927,0
Henriette Lebard,Lucy Perelli,1927,0
Louis Musy,Yvonne Brothier,1927,0
Louis Musy,Albert Cornellier,1927,0
Louis Musy,Louis Morturier,1927,0
Louis Musy,Marinette Fenoyer,1927,0
Louis Musy,Ch&#339;ur Piero Coppola,1927,0
Louis Musy,Paul Payen,1927,0
Louis Musy,Lucy Perelli,1927,0
Yvonne Brothier,Albert Cornellier,1927,0
Yvonne Brothier,Louis Morturier,1927,0
Yvonne Brothier,Marinette Fenoyer,1927,0
Yvonne Brothier,Ch&#339;ur Piero Coppola,1927,0
Yvonne Brothier,Paul Payen,1927,0
Yvonne Brothier,Lucy Perelli,1927,0
José De Trévi,Albert Cornellier,1927,0
José De Trévi,Louis Morturier,1927,0
José De Trévi,Marinette Fenoyer,1927,0
José De Trévi,Ch&#339;ur Piero Coppola,1927,0
José De Trévi,Paul Payen,1927,0
Albert Cornellier,Louis Morturier,1927,0
Albert Cornellier,Marinette Fenoyer,1927,0
Albert Cornellier,Ch&#339;ur Piero Coppola,1927,0
Albert Cornellier,Paul Payen,1927,0
Albert Cornellier,Piero Coppola,1927,0
Albert Cornellier,Lucy Perelli,1927,0
Louis Morturier,Marinette Fenoyer,1927,0
Louis Morturier,Ch&#339;ur Piero Coppola,1927,0
Louis Morturier,Paul Payen,1927,0
Louis Morturier,Piero Coppola,1927,0
Louis Morturier,Lucy Perelli,1927,0
Marinette Fenoyer,Ch&#339;ur Piero Coppola,1927,0
Marinette Fenoyer,Paul Payen,1927,0
Ch&#339;ur Piero Coppola,Paul Payen,1927,0
Ch&#339;ur Piero Coppola,Lucy Perelli,1927,0
Paul Payen,Piero Coppola,1927,0
Paul Payen,Lucy Perelli,1927,0
Piero Coppola,Ch&#339;ur Piero Coppola,1927,0
Paul Payen,Henriette Lebard,1927,0
Paul Payen,Louis Musy,1927,0
Paul Payen,Marinette Fenoyer,1927,0
Paul Payen,Emile Rousseau,1927,0
Paul Payen,José De Trévi,1927,0
Paul Payen,Albert Cornellier,1927,0
Paul Payen,Louis Morturier,1927,0
Paul Payen,Yvonne Brothier,1927,0
Paul Payen,Ch&#339;ur Piero Coppola,1927,0
Henriette Lebard,Emile Rousseau,1927,0
Louis Musy,Emile Rousseau,1927,0
Marinette Fenoyer,Emile Rousseau,1927,0
Marinette Fenoyer,José De Trévi,1927,0
Marinette Fenoyer,Albert Cornellier,1927,0
Marinette Fenoyer,Louis Morturier,1927,0
Marinette Fenoyer,Yvonne Brothier,1927,0
Piero Coppola,Emile Rousseau,1927,0
Piero Coppola,Albert Cornellier,1927,0
Piero Coppola,Louis Morturier,1927,0
José De Trévi,Yvonne Brothier,1927,0
Albert Cornellier,Yvonne Brothier,1927,0
Louis Morturier,Yvonne Brothier,1927,0
Richard Wagner,Staatskapelle Berlin,1927,1
Staatskapelle Berlin,Max von Schillings,1927,1
Arturo Toscanini,Vladimir Horowitz,1928,0
NBC Symphony Orchestra,Vladimir Horowitz,1928,0
Gabriel Fauré,Vladimir Horowitz,1928,0
Giacomo Puccini,Koloman von Pataky,1928,0
Giacomo Puccini,Unknown Orchestra,1928,0
Koloman von Pataky,Unknown Orchestra,1928,0
Eduardo di Capua,Umberto Urbano,1928,0
Eduardo di Capua,Orchestra,1928,0
Eduardo di Capua,Johann Heidenreich,1928,0
Umberto Urbano,Orchestra,1928,0
Umberto Urbano,Johann Heidenreich,1928,0
Orchestra,Johann Heidenreich,1928,0
Georges Bizet,Koloman von Pataky,1928,1
Georges Bizet,Unknown Orchestra,1928,1
Georgi Mittaki,Klarino G. Anestopoulos,1930,0
Luis Zamudio,Margarita Cueto,1930,0
Georgia Mittaki,E. Moraiti,1930,0
Giorgos Papasideris,Klarino N. Karakostas,1930,0
Roza Eskenazi,Violi Ogdontakis,1930,0
Mad Dog,Dino,1930,0
Giorgos Papasideris,Violi Dimitris Semsis,1930,0
Noel Rosa,Marília Batista,1931,0
Paul Whiteman & His Orchestra,Johnny Mercer,1932,1
Paul Whiteman & His Orchestra,Jack Teagarden,1932,1
Johnny Mercer,Jack Teagarden,1932,1
Pierre Fresnay,Oriane Demazis,1932,0
Maupi,Charpin,1932,0
Mouries,Maupi,1932,0
Tabet,Pills,1932,0
Tabet,Mireille,1932,0
Pills,Mireille,1932,0
Vattier,Maupi,1932,0
KayThePianist,Stefano Bertolotto,1932,0
KayThePianist,Simone Maucci,1932,0
Stefano Bertolotto,Simone Maucci,1932,0
Marcel Pagnol,Odette Roger,1932,0
Raimu,Charpin,1932,0
Raimu,Mouries,1932,0
Raimu,Odette Roger,1932,0
Charpin,Odette Roger,1932,0
Mouries,Odette Roger,1932,0
Mouries,Alida Rouffe,1932,0
Odette Roger,Alida Rouffe,1932,0
Odette Roger,Oriane Demazis,1932,0
Alida Rouffe,Oriane Demazis,1932,0
Dea Garbaccio,Aldo Donà,1932,0
Dea Garbaccio,Nella Colombo,1932,0
Aldo Donà,Nella Colombo,1932,0
Silvana Foresi,Trio Lescano,1932,0
Oriane Demazis,Raimu,1932,0
Oriane Demazis,Maupi,1932,0
Ι.Κωνσταντινίδης,Απόστολος Χατζηχρήστος,1933,0
Francisco Canaro,Lidia Desmond,1933,0
Jean Sablon,Mireille,1933,0
Johannes Brahms,Wilhelm Stross,1933,0
Johannes Brahms,Elly Ney,1933,0
Johannes Brahms,Ludwig Hoelscher,1933,0
Wilhelm Stross,Elly Ney,1933,0
Wilhelm Stross,Ludwig Hoelscher,1933,0
Elly Ney,Ludwig Hoelscher,1933,0
Rena Stamou,Prodromos Tsaousakis,1933,0
Georges Bizet,Heinrich Schlusnus,1933,6
Georges Bizet,Chor Der Staatsoper Berlin,1933,6
Georges Bizet,Staatskapelle Berlin,1933,6
Georges Bizet,Alois Melichar,1933,6
Heinrich Schlusnus,Chor Der Staatsoper Berlin,1933,6
Heinrich Schlusnus,Staatskapelle Berlin,1933,6
Heinrich Schlusnus,Alois Melichar,1933,6
Chor Der Staatsoper Berlin,Alois Melichar,1933,6
Staatskapelle Berlin,Alois Melichar,1933,6
Στέλιος Κερομύτης,Οδυσέας Μοσχονάς,1933,0
Rena Dallia,Prodromos Tsaousakis,1933,0
Stellakis Perpiniadis,Δημήτρης Γκόγκος,1933,0
Antonio Morel,Frank Cruz,1933,0
Francisco Canaro,Antonio Podesta,1933,0
Vasilis Tsitsanis,Stella Haskil,1933,0
Georges Bizet,Jascha Heifetz,1934,2
Georges Bizet,Donald Voorhees,1934,2
One Nation Experience,Phil Bates,1934,0
One Nation Experience,Lea Hart,1934,0
One Nation Experience,Sugar T.,1934,0
One Nation Experience,Jackie Deane,1934,0
One Nation Experience,Irie White,1934,0
One Nation Experience,The Nice Guys,1934,0
One Nation Experience,Rick Chase,1934,0
One Nation Experience,Dennis Jarrett,1934,0
One Nation Experience,Alvin Davis,1934,0
Phil Bates,Lea Hart,1934,0
Phil Bates,Sugar T.,1934,0
Phil Bates,Jackie Deane,1934,0
Phil Bates,Irie White,1934,0
Phil Bates,The Nice Guys,1934,0
Phil Bates,Rick Chase,1934,0
Phil Bates,Dennis Jarrett,1934,0
Phil Bates,Alvin Davis,1934,0
Lea Hart,Sugar T.,1934,0
Lea Hart,Jackie Deane,1934,0
Lea Hart,Irie White,1934,0
Lea Hart,The Nice Guys,1934,0
Lea Hart,Rick Chase,1934,0
Lea Hart,Dennis Jarrett,1934,0
Lea Hart,Alvin Davis,1934,0
Sugar T.,Jackie Deane,1934,0
Sugar T.,Irie White,1934,0
Sugar T.,The Nice Guys,1934,0
Sugar T.,Rick Chase,1934,0
Sugar T.,Dennis Jarrett,1934,0
Sugar T.,Alvin Davis,1934,0
Jackie Deane,Irie White,1934,0
Jackie Deane,The Nice Guys,1934,0
Jackie Deane,Rick Chase,1934,0
Jackie Deane,Dennis Jarrett,1934,0
Jackie Deane,Alvin Davis,1934,0
Irie White,The Nice Guys,1934,0
Irie White,Rick Chase,1934,0
Irie White,Dennis Jarrett,1934,0
Irie White,Alvin Davis,1934,0
The Nice Guys,Rick Chase,1934,0
The Nice Guys,Dennis Jarrett,1934,0
The Nice Guys,Alvin Davis,1934,0
Rick Chase,Dennis Jarrett,1934,0
Rick Chase,Alvin Davis,1934,0
Dennis Jarrett,Alvin Davis,1934,0
Charras Gonzalez,Veronica Gonzalez Day,1934,0
Charras Gonzalez,Adrian Charras,1934,0
Veronica Gonzalez Day,Adrian Charras,1934,0
Πέτρος Κυριακός,Νίτσα Λαζαρίδου,1934,0
Samuel Barber,Isaac Stern,1935,0
Eugen Mirea,Elly Roman,1935,0
Elly Roman,Viorel Demetriad,1935,0
Eduardo di Capua,Julius Patzak,1935,0
Eduardo di Capua,Staatskapelle Berlin,1935,0
Eduardo di Capua,Alois Melichar,1935,0
Julius Patzak,Staatskapelle Berlin,1935,0
Julius Patzak,Alois Melichar,1935,0
Claude Romano,N. Constantinescu,1935,6
Claude Romano,Petre Alexandru,1935,6
Nel Martini,Gherase Dendrino,1935,1
Nel Martini,Dorel Livianu,1935,1
Gherase Dendrino,Dorel Livianu,1935,1
Benjamin Tagle Lara,N. Kirițescu,1935,0
Benjamin Tagle Lara,Manole Stroici,1935,0
N. Kirițescu,Manole Stroici,1935,0
Pyotr Ilyich Tchaikovsky,Karl Böhm,1935,0
Pyotr Ilyich Tchaikovsky,Staatskapelle Dresden,1935,0
n/a,Grenet,1935,0
n/a,Ernesto,1935,0
Grenet,Ernesto,1935,0
Grenet,In Motion,1935,0
Ernesto,In Motion,1935,0
Lee Wiley,Bobby Hackett,1936,1
Jaganmoy Mitra,Pratibha Ghosh,1936,0
Jaganmoy Mitra,Satya Chowdhury,1936,0
Pratibha Ghosh,Satya Chowdhury,1936,0
Mumtaz Ali,Sunita Devi,1936,0
Tex Beneke,Glenn Miller Orchestra,1936,1
Richard Wagner,Otto Wiener,1937,0
Otto Wiener,Joseph Keilberth,1937,0
Richard Wagner,Lauritz Melchior,1937,0
Richard Wagner,Edwin McArthur,1937,0
Lauritz Melchior,Edwin McArthur,1937,0
Carl Maria von Weber,Erna Berger,1937,0
Carl Maria von Weber,Staatskapelle Berlin,1937,0
Carl Maria von Weber,Johannes Schüler,1937,0
Erna Berger,Johannes Schüler,1937,0
Staatskapelle Berlin,Johannes Schüler,1937,0
Joaquín Turina,Julio Martinez Oyanguren,1937,0
Manuel de Falla,Julio Martinez Oyanguren,1937,1
Erskine Hawkins & His Orchestra,Erskine Hawkins,1937,2
Carmen Miranda,Sylvio Caldas,1937,0
Gaspar Sanz,Julio Martinez Oyanguren,1937,0
Richard Strauss,Heinrich Schlusnus,1938,0
Richard Strauss,Sebastian Peschko,1938,0
Heinrich Schlusnus,Sebastian Peschko,1938,0
Anton Bruckner,Berliner Philharmoniker,1938,0
Anton Bruckner,Carl Schuricht,1938,0
Sierra Nelson,Jon Garcia,1938,0
Gali Venkateswara Rao,Kanchanamala,1938,0
Gali Venkateswara Rao,Sundarammau,1938,0
Kanchanamala,Sundarammau,1938,0
The Four Lads,Ray Ellis & His Orchestra & Chorus,1938,0
Franz Schubert,Sir John Barbirolli,1939,0
