artists,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,count,genres,filtered_genre
Mario Lanza,0.950795699,0.264645161,187818.7849,0.339053763,0.015991994,0.24186129,-10.71567742,0.038409677,100.4168495,0.272951613,1.946236559,3,1,93,"['adult standards', 'canzone napoletana', 'classical tenor', 'operatic pop']",Pop
Mario Zan,0.5195,0.4975,183797.5,0.29,0.016425,0.219,-10.846,0.0357,121.6805,0.644,0,7,1,4,"['classical baritone', 'italian baritone']",Classical
Mario del Monaco,0.967666667,0.3651,197815.1667,0.229443333,0.076436002,0.30391,-17.08093333,0.065896667,91.24046667,0.248143333,0.333333333,1,1,30,"['classical tenor', 'italian tenor', 'opera']",Classical
Marion Meadows,0.344,0.74,256227,0.581,0.013,0.118,-7.692,0.0304,99.96,0.602,49,9,0,2,"['smooth jazz', 'smooth saxophone']",Jazz
Marisela,0.634526316,0.656666667,222502.4035,0.377052632,0.000168201,0.154368421,-14.37754386,0.034592982,126.1870351,0.56722807,46.47368421,4,1,57,"['grupera', 'latin', 'latin pop', 'ranchera']",Pop
Mariss Jansons,0.9665,0.1846,715073,0.1835,0.8975,0.10325,-17.7345,0.0396,106.822,0.1048,29,2,1,4,"['classical performance', 'orchestral performance']",Classical
Mark Battles,0.209,0.745,185487,0.741,0,0.51,-7.212,0.184,94.002,0.48,57,2,1,2,"['canadian hip hop', 'deep underground hip hop', 'indie pop rap', 'underground hip hop']",Hip-hop
Mark Chesnutt,0.217089796,0.575306122,195435.102,0.584795918,0.000144595,0.18137551,-11.22591837,0.031797959,130.8136122,0.670285714,41.91836735,2,1,49,"['country', 'country road', 'country rock']",Country
Mark Collie,0.2599,0.598,193413,0.5005,0.0016805,0.09365,-10.601,0.0344,117.8845,0.482,40.5,5,1,4,['country'],Country
Mark Diamond,0.928,0.45,195758,0.189,0.000843,0.104,-11.423,0.0519,66.945,0.227,61,8,1,2,['indie cafe pop'],Indie
Mark Harris,0.0689,0.455,215249,0.636,0,0.108,-5.546,0.0306,136.062,0.279,39,10,1,2,"['christian alternative rock', 'christian music', 'worship']",Rock
Mark Knopfler,0.538182353,0.477294118,285780.4706,0.365017647,0.447788235,0.106788235,-14.032,0.0346,105.4479412,0.258411765,37.11764706,7,1,34,"['classic rock', 'folk rock', 'mellow gold', 'soft rock']",Oldies
Mark Lanegan,0.461,0.464,158867,0.487,0.493,0.085,-13.7345,0.03675,150.2515,0.3782,37.5,9,1,4,"['alternative rock', 'grunge', 'palm desert scene']",Rock
Mark Lindsay,0.196057143,0.506285714,172148.7143,0.700142857,0.000701906,0.128785714,-7.560714286,0.036685714,112.8088571,0.730428571,31,3,1,14,['bubblegum pop'],Pop
Mark O'Connor,0.475,0.433425,267246.75,0.46185,0.262815,0.18345,-17.26875,0.041525,118.65375,0.680775,27.25,4,1,4,"['bluegrass', 'jazz violin', 'progressive bluegrass']",Jazz
Mark Ronson,0.013589,0.6174,238904.4,0.7072,0.001375437,0.24807,-6.7066,0.08521,118.882,0.4993,70.2,0,1,10,"['dance pop', 'pop']",EDM
Mark Schultz,0.471932,0.3218,266658.8,0.4576,4.54E-05,0.11064,-7.6358,0.03236,111.7244,0.2626,38.2,6,1,10,"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'worship']",Rock
Mark Wills,0.287511111,0.563111111,223663.7778,0.479222222,0,0.109955556,-9.056888889,0.031144444,114.448,0.364777778,43.77777778,5,1,18,"['contemporary country', 'country', 'country road']",Country
Marko Penn,0.513,0.825,168632,0.453,0,0.102,-8.17,0.0451,108.991,0.614,58,10,1,2,['cali rap'],Rap
Marlena Shaw,0.42525,0.544375,300704.5,0.644625,0.00631112,0.217675,-10.272,0.0777,95.54125,0.542875,36.625,0,0,16,"['funk', 'jazz funk', 'soul', 'southern soul']",Jazz
Marmalade,0.364787333,0.482,218831,0.564,0.031215267,0.141433333,-9.084333333,0.030833333,101.2053333,0.608666667,29,7,1,6,"['bubblegum pop', 'classic uk pop', 'folk rock', 'merseybeat', 'rock-and-roll']",Pop
Maro Ajemian,0.98375,0.504083333,222241.0833,0.092175,0.7495,0.131625,-23.58933333,0.07025,107.50625,0.162191667,3,5,1,24,"['contemporary classical piano', 'prepared piano']",Classical
Maroon 5,0.129490156,0.65312766,220610.0496,0.724021277,1.09E-05,0.216921277,-5.442673759,0.057736879,119.509234,0.566702128,55.43971631,1,1,141,"['pop', 'pop rock']",Pop
Marques Houston,0.17062,0.7104,254845.4,0.5698,1.35E-06,0.12568,-5.498,0.15024,97.9926,0.5802,47.8,10,1,10,"['deep pop r&b', 'hip pop', 'new jack swing', 'pop rap', 'r&b', 'urban contemporary']",Pop
Marsha Ambrosius,0.13875,0.4515,367080,0.788,0,0.139,-6.521,0.2905,76.845,0.2985,47,11,1,4,"['british soul', 'deep pop r&b', 'hip pop', 'neo soul', 'quiet storm', 'r&b', 'urban contemporary']",Pop
Marshall Crenshaw,0.0926,0.603,141000,0.484,0.00165,0.1,-12.79,0.0337,128.018,0.585,43,10,1,2,"['jangle pop', 'pop rock', 'power pop', 'pub rock', 'roots rock']",Pop
Marshall Royal,0.770375,0.494875,126069.75,0.5465,0.134500497,0.2748,-8.140875,0.0698125,116.880375,0.71075,23.25,5,1,8,['jazz saxophone'],Jazz
Marshmello,0.062354526,0.651605263,200365.2895,0.803105263,0.027709289,0.188689474,-3.406289474,0.074618421,127.0646316,0.378894737,67.55263158,4,1,38,"['brostep', 'pop', 'progressive electro house']",Pop
Marta Sánchez,0.271855,0.804,229006.5,0.786,3.81E-06,0.096,-4.804,0.05495,109.1255,0.871,67.5,6,1,4,"['latin pop', 'spanish pop']",Pop
Martha Argerich,0.98847619,0.347285714,236311.0476,0.038754286,0.811809524,0.081980952,-30.95414286,0.044619048,118.4248571,0.203,35.71428571,5,1,21,"['classical', 'classical performance', 'classical piano']",Classical
Martha Mödl,0.941,0.48,116667,0.411,0,0.54,-12.637,0.0743,68.928,0.472,0,8,1,1,['classical soprano'],Classical
Martha Reeves & The Vandellas,0.41804,0.5802,159974.6333,0.684166667,0.008191573,0.231806667,-7.916,0.0476,133.1603,0.8104,32.23333333,2,1,60,"['brill building pop', 'classic girl group', 'classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul']",Pop
Martin Castillo,0.2685,0.701,172506.5,0.841,0,0.173,-2.6095,0.09255,114.899,0.9465,53.5,3,1,4,"['corrido', 'corridos tumbados', 'deep regional mexican', 'norteno', 'regional mexican', 'regional mexican pop']",Pop
Martin Dupont,0.000549,0.443,263822,0.912,1.62E-05,0.775,-6.104,0.05,157.918,0.458,35,10,1,2,"['gothic post-punk', 'grave wave', 'minimal wave', 'neue deutsche welle', 'vintage french electronic']",EDM
Martin Garrix,0.105263154,0.589384615,227979.0385,0.756692308,0.306625273,0.288815385,-6.009538462,0.041188462,127.8715385,0.231138462,67.15384615,1,1,26,"['big room', 'edm', 'pop', 'progressive house', 'tropical house']",EDM
Martin Jensen,0.104485714,0.687571429,177125.1429,0.741571429,1.23E-06,0.138514286,-4.832714286,0.058271429,117.0054286,0.46,69,11,1,7,"['big room', 'dance pop', 'danish electronic', 'edm', 'electro house', 'pop', 'pop edm', 'tropical house']",EDM
Martin Jones,0.994,0.335,268000,0.00532,0.912,0.0621,-31.646,0.0376,65.832,0.0397,65,1,1,2,['classical piano'],Classical
Martin Nievera,0.7725,0.5115,239167,0.3685,5.70E-06,0.2165,-7.2255,0.0289,97.64,0.15,45,7,1,4,"['classic opm', 'opm', 'papuri', 'soft rock']",Rock
Martin Solveig,0.099325,0.65325,211739.75,0.8355,0.00440725,0.088675,-4.951,0.05225,124.9825,0.56175,63,3,1,4,"['big room', 'dance pop', 'disco house', 'edm', 'electro house', 'filter house', 'house', 'pop', 'tropical house', 'vocal house']",EDM
Martin Stadtfeld,0.993,0.466,169053,0.0111,0.921,0.088,-33.558,0.0363,90.538,0.171,36,2,0,2,['classical piano'],Classical
Martina McBride,0.431070968,0.529387097,233146.1935,0.543193548,1.68E-05,0.232432258,-7.354290323,0.033480645,119.9396452,0.407741935,49.32258065,1,1,31,"['contemporary country', 'country', 'country dawn', 'country road']",Country
Marty Balin,0.4965,0.7245,243666.5,0.5265,0.000110525,0.145,-9.7565,0.0344,121.6925,0.807,39.5,2,1,4,['soft rock'],Rock
Marty Stuart,0.23819125,0.6424375,184723.125,0.6244375,0.000690246,0.16899375,-10.8261875,0.0343875,136.943375,0.7471875,37.5,7,1,16,"['country', 'country rock']",Country
Marvelous 3,0.000543,0.618,200640,0.82,0,0.546,-4.593,0.0577,130.709,0.51,47,11,0,2,['grunge pop'],Pop
Marvin Dark,0.445,0.659,228728,0.483,0,0.15,-7.776,0.0547,104.86,0.313,53,5,0,2,['deep pop r&b'],Pop
Marvin Santiago,0.464333333,0.770666667,262373.3333,0.592333333,0.00431,0.190466667,-9.704,0.083133333,102.5726667,0.931,34.66666667,0,1,6,"['latin jazz', 'salsa', 'salsa international', 'tropical']",Jazz
Mary Chapin Carpenter,0.539145833,0.626729167,228278.9792,0.6810625,0.009849477,0.11858125,-7.810166667,0.040495833,132.4565208,0.7457625,35.95833333,9,1,48,"['country', 'folk', 'folk rock', 'lilith', 'mellow gold', 'pop rock', 'traditional folk']",Country
Mary Gauthier,0.811,0.583,350560,0.262,0.000563,0.0993,-11.139,0.0281,76.028,0.332,54,9,1,2,"['alternative country', 'country rock', 'ectofolk', 'folk', 'folk rock', 'lilith', 'new americana', 'roots rock', 'singer-songwriter', 'traditional folk']",Country
Mary Hopkin,0.7208,0.424,230334.6,0.3776,0.000908942,0.15876,-8.5878,0.03272,140.0974,0.536,37.6,6,0,10,"['folk rock', 'merseybeat', 'traditional folk']",Rock
Mary J. Blige,0.201313589,0.654178295,278618.9767,0.62855814,0.013543038,0.176493798,-7.403534884,0.120082946,109.963,0.598193798,47.00775194,11,0,129,"['dance pop', 'hip pop', 'neo soul', 'pop', 'pop rap', 'r&b', 'urban contemporary']",EDM
Mary Lambert,0.41325,0.652,273371.25,0.5055,6.08E-05,0.13035,-7.8355,0.1042,101.9205,0.41575,55,8,1,8,['pop'],Pop
Mary Lou Williams,0.90488,0.53632,214823,0.223724,0.569068438,0.17082,-19.37784,0.04938,116.56132,0.515804,13.36,6,1,50,"['bebop', 'jazz piano', 'stride']",Jazz
Mary Mary,0.08123619,0.709857143,215761.9048,0.686047619,0.001552083,0.296466667,-5.901619048,0.090161905,119.940381,0.639904762,44.66666667,1,1,21,"['dance pop', 'hip pop', 'neo soul', 'pop', 'pop rap', 'r&b', 'urban contemporary']",EDM
Mary Wells,0.591727273,0.588068182,159108.1591,0.478272727,0.005303797,0.252168182,-10.35561364,0.03855,122.3993182,0.760454545,24.81818182,0,1,88,"['brill building pop', 'classic soul', 'funk', 'motown', 'soul']",Pop
María José,0.0707875,0.608,222320,0.7175,3.15E-05,0.1525,-5.1675,0.045325,131.00275,0.43125,61.75,0,0,8,"['grupera', 'latin', 'latin pop', 'mexican pop']",Pop
Masaki Matsubara,0.0175,0.626,251000,0.462,1.44E-06,0.067,-11.36,0.0715,102.35,0.672,31,2,1,2,"['japanese city pop', 'japanese r&b']",Pop
Masayoshi Takanaka,0.0391,0.461,344600,0.656,0.478,0.0803,-11.803,0.0502,103.948,0.37,38,7,1,2,"['japanese city pop', 'japanese jazz']",Jazz
Mase,0.071837442,0.77527907,267995.4419,0.669186047,0.001617857,0.217930233,-6.628139535,0.191737209,108.7469535,0.715883721,49.97674419,6,0,43,"['alternative r&b', 'indie soul']",Indie
Masego,0.2496,0.696111111,239942.7778,0.538444444,0.084900887,0.138533333,-7.335333333,0.201244444,113.5842222,0.428222222,66,1,0,9,"['alternative r&b', 'indie soul']",Indie
Mashina Vremeni,0.0409,0.39,251240,0.457,0.00965,0.14,-6.979,0.0278,134.291,0.196,32,0,1,2,"['bard', 'classic russian rock', 'russian punk', 'russian rock', 'ukrainian rock']",Rock
Mashonda,0.2045,0.684,252546.5,0.689,0,0.21,-5.625,0.223,90.153,0.495,45.5,2,1,4,"['hip pop', 'r&b', 'urban contemporary']",Pop
Mason Jennings,0.75,0.7155,205273.5,0.3165,0.43615,0.133,-12.4225,0.11625,89.393,0.295,42,3,1,4,"['indie folk', 'stomp and holler']",Indie
Mason Ramsey,0.0576,0.891,171293,0.503,0,0.0763,-5.777,0.226,136.009,0.674,64,6,1,1,['country'],Country
Massiel,0.51325,0.51425,198293.5,0.59125,0.0001935,0.157725,-6.63375,0.04445,105.7735,0.618,39,3,1,8,"['cancion melodica', 'pop romantico', 'ye ye']",Pop
Massimo Ranieri,0.474,0.394,251533,0.533,1.42E-06,0.19,-9.648,0.0393,134.955,0.422,55,4,1,2,"['canzone napoletana', 'classic italian pop', 'italian pop']",Pop
Massive Attack,0.114692075,0.661075472,320403.1321,0.513377358,0.442103623,0.137588679,-12.016,0.069292453,123.8298302,0.450581132,50.26415094,9,0,53,"['downtempo', 'electronica', 'trip hop']",EDM
Masta Ace,0.07222,0.821,312431,0.604333333,0,0.2176,-7.983333333,0.298,92.446,0.478333333,39.33333333,7,1,3,"['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop']",Hip-hop
Masta Ace Incorporated,0.03,0.788333333,253124.3333,0.602,0.104002747,0.090266667,-9.490333333,0.180833333,93.069,0.631,39,6,0,6,"['east coast hip hop', 'hardcore hip hop', 'hip hop']",Hip-hop
Masta Killa,0.083782857,0.653285714,305847.7143,0.713857143,4.68E-05,0.207114286,-5.747857143,0.357285714,125.7528571,0.445571429,42.14285714,7,0,7,"['alternative hip hop', 'east coast hip hop', 'hardcore hip hop']",Hip-hop
Master Joe,0.0348,0.788,1428097,0.687,2.03E-05,0.148,-13.304,0.152,102.345,0.897,45,1,1,1,"['latin hip hop', 'reggaeton']",Hip-hop
Master P,0.052718032,0.728935484,277583.8387,0.661064516,0.00014221,0.201351613,-6.461870968,0.264516129,115.5462581,0.529387097,40.87096774,1,1,31,"['dirty south rap', 'gangster rap', 'hip hop', 'new orleans rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",Hip-hop
Masters Of Reality,0.049952675,0.565,190234.5,0.694,0.742,0.256,-11.5945,0.03685,103.482,0.499,39.5,11,1,4,"['palm desert scene', 'space rock', 'stoner metal', 'stoner rock']",Metal
Mastodon,2.03E-05,0.318,246725.8889,0.958333333,0.455062222,0.129722222,-5.498,0.079655556,129.6568889,0.332777778,48,2,1,18,"['alternative metal', 'hard rock', 'metal', 'nu metal', 'post-grunge', 'progressive groove metal', 'progressive metal', 'progressive sludge', 'rock', 'sludge metal', 'stoner metal']",Metal
Mat Kearney,0.307472222,0.536777778,231438.5556,0.668777778,0.00019185,0.133311111,-7.153555556,0.052644444,126.8851111,0.422888889,48.55555556,9,1,18,"['acoustic pop', 'indiecoustica', 'neo mellow', 'pop rock', 'stomp and holler']",Indie
Mat Zo,0.00547,0.505,213480,0.893,0,0.133,-4.673,0.0425,127.989,0.287,49,2,1,1,"['big room', 'edm', 'electro house', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",EDM
Matchbook Romance,0.000468967,0.389666667,253027,0.958666667,0.0277496,0.152,-3.272666667,0.1605,131.727,0.273666667,46,3,0,6,"['emo', 'pop punk', 'post-hardcore', 'screamo']",Pop
Matchbox Twenty,0.089738459,0.478594595,236732.7568,0.755297297,6.59E-05,0.253318919,-6.271567568,0.044337838,118.3636486,0.538837838,49.08108108,7,1,74,"['neo mellow', 'pop rock', 'post-grunge']",Pop
Material Issue,0.00999,0.466,185000,0.74,4.40E-06,0.17,-12.088,0.0482,185.281,0.659,37,0,1,2,"['alternative pop', 'jangle pop', 'power pop', 'underground power pop']",Pop
Matia Bazar,0.1865,0.6445,229809,0.576,0.0027125,0.1616,-13.8725,0.0627,119.247,0.642,43,6,0,4,"['classic italian pop', 'italian pop']",Pop
Matoma,0.074571429,0.643428571,209627.2857,0.752,0.000555899,0.229714286,-5.012,0.051971429,118.567,0.447428571,67.71428571,6,1,7,"['dance pop', 'deep tropical house', 'edm', 'electro house', 'electropop', 'norwegian pop', 'pop', 'pop edm', 'tropical house']",EDM
Matstubs,0.0761,0.459,189973,0.796,0.00908,0.0633,-5.226,0.132,139.913,0.218,66,4,0,2,"['bass trap', 'traprun']",Rap
Matt Bianco,0.188,0.769,229933,0.701,0.144,0.243,-7.769,0.0384,106.939,0.64,48,5,1,2,"['new romantic', 'new wave pop']",Pop
Matt Champion,0.461,0.552,237143,0.38,0.13625,0.19,-9.853,0.04535,82.96,0.3305,61.5,11,0,4,['bedroom pop'],Pop
Matt Corby,0.13365,0.553,254955,0.66,0.00048475,0.1095,-6.522,0.039,113.378,0.273,51,7,1,4,"['australian indie', 'australian pop']",Indie
Matt Duncan,0.432,0.714,214373,0.457,0.000176,0.0785,-7.376,0.0392,86.004,0.509,48,8,1,2,"['lexington ky indie', 'retro soul']",Indie
Matt Kennon,0.0942,0.572,237693,0.724,0,0.239,-5.976,0.0323,128.055,0.444,53,7,1,2,"['country road', 'modern country rock', 'redneck']",Country
Matt Maeson,0.382272727,0.624545455,205373.4545,0.515636364,0.003009091,0.101872727,-8.042909091,0.081072727,108.0871818,0.351909091,62.45454545,0,1,11,"['modern rock', 'rock']",Rock
Matt Maher,0.186966667,0.5125,225511.8333,0.733333333,5.46E-06,0.107966667,-5.303833333,0.03635,104.619,0.343833333,52.5,10,1,12,"['anthem worship', 'canadian ccm', 'ccm', 'christian alternative rock', 'christian music', 'roots worship', 'world worship', 'worship']",Rock
Matt Maltese,0.6565,0.406,228341.5,0.3715,0.00235555,0.165,-5.6805,0.0317,103.397,0.157,60,10,1,4,['indie anthem-folk'],Indie
Matt Mason,0.0869,0.624,208872.5,0.684,5.20E-06,0.212,-8.801,0.06295,99.36,0.3895,57,7,1,4,"['country road', 'modern country rock', 'texas country']",Country
Matt Monro,0.806681818,0.352545455,178636.3182,0.273272727,0.004230298,0.200672727,-12.99245455,0.031472727,102.4655,0.337177273,30.63636364,0,1,44,"['adult standards', 'brill building pop', 'easy listening', 'lounge']",Pop
Matt Nathanson,0.124666667,0.609066667,214006.6,0.652266667,1.17E-05,0.158633333,-5.866733333,0.033466667,109.8642667,0.4988,51.4,9,1,15,"['acoustic pop', 'indiecoustica', 'neo mellow', 'pop rock']",Indie
Matt Ox,0.079733333,0.775,131379.6667,0.536333333,3.80E-07,0.141,-6.146,0.063533333,122.0543333,0.487,66.66666667,1,0,3,"['melodic rap', 'underground hip hop', 'vapor trap']",Hip-hop
Matt Redman,0.236353333,0.4485,317546.5,0.6045,0.010292583,0.351466667,-7.679666667,0.037183333,136.622,0.22605,51.66666667,11,1,12,"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'roots worship', 'uk worship', 'world worship', 'worship']",Rock
Matt Simons,0.5215,0.836,195373,0.543,0.000426,0.11,-8.6335,0.04645,104.998,0.1245,62.5,1,0,2,"['neo mellow', 'neo-singer-songwriter', 'pop', 'tropical house']",Pop
Matt Stell,0.245633333,0.625333333,202958.3333,0.602,5.47E-07,0.1145,-5.609,0.030833333,143.301,0.466333333,67.33333333,6,1,6,"['arkansas country', 'contemporary country', 'country pop']",Country
Matt White,0.269,0.759,170040,0.684,0,0.13,-5.751,0.0315,107.948,0.759,43,0,1,2,['rva indie'],Indie
Matt and Kim,0.14397675,0.60575,201076.75,0.829,0.01620748,0.20525,-5.45975,0.036525,121.95125,0.68325,53,7,1,8,"['brooklyn indie', 'indie pop', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'pop rock', 'shimmer pop', 'stomp and holler']",Indie
Matthew And The Atlas,0.804,0.742,206547,0.43,0.0172,0.1,-11.482,0.0394,123.877,0.713,52,8,1,2,"['indie anthem-folk', 'indie folk', 'new americana', 'stomp and holler', 'uk americana']",Indie
Matthew Halsall,0.978,0.401,672520,0.0236,0.579,0.102,-18.749,0.035,110.519,0.163,60,6,0,2,"['contemporary jazz', 'indie jazz', 'indie soul', 'jazz brass', 'nu jazz']",Indie
Matthew Koma,0.033745455,0.529,214719.3636,0.792818182,0.051164893,0.134663636,-5.533818182,0.048690909,127.0891818,0.388818182,55.72727273,2,1,11,['pop edm'],EDM
Matthew Mole,0.549,0.68,223680,0.609,0,0.337,-8.948,0.0437,138.096,0.398,56,3,1,2,"['indiecoustica', 'south african alternative', 'south african pop']",Indie
Matthew Sweet,0.0062812,0.439666667,249670,0.696,0.000165292,0.12665,-8.029833333,0.0338,139.0213333,0.752,40.16666667,6,1,12,"['alternative country', 'alternative pop', 'alternative rock', 'jangle pop', 'laboratorio', 'pop rock', 'power pop', 'roots rock', 'underground power pop']",Country
Matthew West,0.222325727,0.484090909,243005,0.709,1.73E-06,0.155027273,-5.785454545,0.039418182,115.7368182,0.388181818,50.72727273,11,1,22,"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'world worship', 'worship']",Rock
Matthew Wilder,0.2726,0.7274,231680,0.54955,0.053051153,0.16138,-12.73545,0.05253,117.72575,0.7146,40.9,10,1,20,['new wave pop'],Pop
Matti Caspi,0.554,0.54075,274269.75,0.56075,0.00111733,0.187725,-10.1375,0.0448,102.404,0.495,37,5,0,8,"['classic israeli pop', 'israeli rock']",Pop
Mattia Battistini,0.995,0.219,241369,0.1,2.69E-06,0.1,-14.671,0.0388,78.406,0.142,0,6,1,1,"['italian baritone', 'vintage classical singing']",Classical
Maty Noyes,0.185933333,0.688,230399,0.701333333,9.13E-05,0.127033333,-6.591,0.034066667,102.7093333,0.514666667,62,8,1,6,"['electropop', 'indie electropop', 'indie poptimism']",Indie
Mau y Ricky,0.11025,0.666833333,200271.6667,0.792666667,1.25E-06,0.206666667,-3.166166667,0.133583333,165.229,0.760333333,75,7,1,6,"['latin', 'latin pop', 'reggaeton']",Pop
Maupi,0.963909091,0.601363636,190204.7273,0.613090909,1.54E-05,0.394363636,-12.42981818,0.859181818,81.67790909,0.670636364,0,8,1,11,"['avant-garde jazz', 'contemporary post-bop', 'free improvisation', 'free jazz', 'jazz funk']",Jazz
Maura Mauri,0.994,0.38,180693,0.235,0.115,0.142,-14.345,0.0447,139.388,0.595,12,10,0,2,['vintage italian pop'],Pop
Maureen Forrester,0.979333333,0.28,405333,0.103866667,0.305133333,0.103633333,-22.768,0.045266667,101.814,0.138133333,0,10,1,3,['classical contralto'],Classical
Maureen McGovern,0.592,0.338,170080,0.38,0.0002875,0.325,-12.2135,0.03155,73.908,0.331,35,11,1,4,['bubblegum pop'],Pop
Maurice Gendron,0.968,0.199,146000,0.177,0.819,0.19,-20.531,0.0566,82.657,0.345,24,7,1,2,['classical cello'],Classical
Maurice Gibb,0.0902,0.83,268707,0.596,0.000245,0.345,-6.996,0.0415,123.28,0.915,32,7,1,1,['soft rock'],Rock
Maurice Moore,0.495,0.564,186723,0.314,0,0.141,-12.222,0.538,87.937,0.417,55,9,1,2,"['canadian contemporary r&b', 'deep pop r&b', 'indie r&b', 'lo-fi chill', 'trap soul']",Indie
Maurice Ravel,0.937885135,0.309983108,292152.9392,0.123638378,0.739984148,0.163418243,-22.96077027,0.045075,97.5240473,0.12492027,5.777027027,7,1,148,"['classical', 'early modern classical', 'impressionism', 'neoclassicism', 'post-romantic era']",Classical
Maurizio Pollini,0.985,0.282,160286.8333,0.15122,0.908,0.12525,-22.39366667,0.034283333,105.401,0.160666667,35.16666667,1,1,12,"['classical', 'classical performance', 'classical piano']",Classical
Mauro Giuliani,0.9465,0.4575,405694.5,0.146,0.893,0.125,-26.152,0.0422,134.4925,0.48,2,6,1,2,"['classical era', 'early romantic era']",Classical
Mavado,0.037233333,0.599,262804.3333,0.773,0.000156,0.0944,-4.373666667,0.464,170.2756667,0.426333333,50.66666667,4,1,3,"['dancehall', 'modern reggae', 'reggae fusion', 'soca']",EDM
Maverick Sabre,0.633,0.471,282329,0.352,2.75E-05,0.115,-9.699,0.0391,118.333,0.102,62,2,1,2,"['indie r&b', 'indie soul', 'irish hip hop', 'neo soul']",Hip-hop
Mavis Hee,0.79,0.538,321320,0.251,0,0.191,-13.494,0.027,83.972,0.202,46,10,1,2,"['c-pop', 'classic cantopop', 'classic mandopop', 'singaporean mandopop', 'singaporean pop']",Pop
Mavis Staples,0.482333333,0.473,204022.3333,0.600333333,2.63E-05,0.160766667,-7.879,0.122133333,91.268,0.559333333,46,9,0,6,"['funk', 'roots rock', 'soul', 'southern soul', 'spirituals']",Rock
